Episode,Reward
1302,206.53343614663498
1303,77.03231095875759
1304,209.1689655588106
1305,15.689222724789246
1306,96.27459801575526
1307,-46.1015644792993
1308,247.37719379839604
1309,280.27334244674194
1310,260.1819029553332
1311,255.90351164064626
1312,-35.595710903250705
1313,45.93075850956842
1314,226.84709637024017
1315,262.8278125487709
1316,-88.64109135853545
1317,249.93470920853036
1318,-48.69670085989638
1319,245.67307598441135
1320,296.3956496865235
1321,7.866137889483909
1322,27.634001969859682
1323,279.01589416732054
1324,-8.761837273970741
1325,262.6596634849717
1326,268.35936770671174
1327,9.231949777571685
1328,-64.50886800238135
1329,219.62470010761336
1330,223.68188737926806
1331,248.9446033638982
1332,232.97546787779052
1333,254.96799118388435
1334,8.146722026030332
1335,-32.957359628597445
1336,-8.539407480839074
1337,-107.40160808895249
1338,-52.85270359039667
1339,207.68061908050518
1340,216.9483570624921
1341,261.13867317146924
1342,215.1016217349516
1343,276.4436455200188
1344,248.66948245462783
1345,-9.291478365242455
1346,263.8467229398062
1347,264.26201923442386
1348,218.28846569664233
1349,6.7648991056927485
1350,44.39071684548631
1351,35.69462585465777
1352,193.23218344532035
1353,281.4141733293001
1354,7.843181089230512
1355,47.990458398352104
1356,11.939928416702372
1357,1.9970837948904006
1358,6.807663637657797
1359,306.4899897947338
1360,46.96213494847356
1361,242.9423525287686
1362,67.15016335944756
1363,54.7484361852523
1364,-25.15293301900246
1365,236.96220094678668
1366,47.921096801223
1367,254.68734225475617
1368,-20.786660809170627
1369,248.17844787854187
1370,14.59114663067544
1371,36.06208183256743
1372,255.46086948310668
1373,274.8330595069383
1374,283.8257695318954
1375,241.7878204227791
1376,248.37010123862015
1377,18.249799744553272
1378,249.97656538424903
1379,226.77790824270846
1380,258.4708626816323
1381,293.0511927532426
1382,292.9662175365134
1383,295.9854436882243
1384,263.53056840241777
1385,236.74287332120116
1386,30.182181390282437
1387,23.6328041188125
1388,227.83881626817276
1389,259.58543679388123
1390,31.21345928521623
1391,35.56093166861342
1392,236.2127238756915
1393,210.42407800128154
1394,263.7717595894861
1395,104.07732633377815
1396,297.9626200895342
1397,211.77245415548362
1398,218.43687953794
1399,176.74611238024585
1400,250.12975011030937
1401,256.86830919275593
1402,259.7115844504374
1403,265.1032938681966
1404,218.1145103222973
1405,273.27350081153406
1406,259.13449443863215
1407,221.547083682555
1408,193.8370921783471
1409,298.47648262034363
1410,195.48801695257615
1411,212.70837761242356
1412,231.15587492412507
1413,250.91907913478468
1414,261.400475868272
1415,-17.2428417045671
1416,256.46705099388544
1417,226.46339569221402
1418,229.60701234766717
1419,-40.58816824478326
1420,-17.506717957999086
1421,238.89358714146238
1422,222.79294535584438
1423,218.0861014077576
1424,230.84418201341094
1425,257.51688536446136
1426,247.30044771525453
1427,205.266675836407
1428,267.72554133331823
1429,284.91487231013065
1430,236.84935616272298
1431,217.3307598714618
1432,261.1282263652266
1433,238.0329528309763
1434,248.0786850898077
1435,273.2734957404882
1436,295.5764499457206
1437,259.288605531494
1438,261.53236925709837
1439,260.8182784020187
1440,282.68571633221114
1441,228.89265507736818
1442,196.3159807914538
1443,214.44914883007294
1444,231.73263482882467
1445,218.50022577702788
1446,235.37587722682008
1447,247.47040068349034
1448,149.92066973643938
1449,231.84588816425065
1450,-6.667754889192125
1451,213.55159144250757
1452,262.75854761737156
1453,246.69753457494514
1454,213.61302270034324
1455,17.58298028371894
1456,283.79242571122035
1457,223.78329472016753
1458,258.7026246713756
1459,257.7447941212849
1460,215.22242363548298
1461,269.15304895019443
1462,-16.351680819610422
1463,261.53791906257334
1464,260.37983522124443
1465,216.1876862846139
1466,245.68896895210653
1467,247.79557711778978
1468,-1.6592718132190925
1469,242.34059917494727
1470,228.0266311200426
1471,218.34672300942987
1472,214.92876229251834
1473,198.91974293027786
1474,287.28903924198534
1475,205.42460894943056
1476,266.14274310987446
1477,234.47076754660895
1478,292.0738068659744
1479,201.421903286705
1480,224.1457088599351
1481,227.65990239676825
1482,231.48007277348705
1483,231.15309014577227
1484,212.94489519624864
1485,243.9132395918827
1486,246.16543715363133
1487,223.0086087503482
1488,208.2159827068972
1489,204.1230304198097
1490,220.81086691910895
1491,250.90323174981955
1492,231.08208704495075
1493,248.07130126932154
1494,237.1217996572805
1495,242.8349350234616
1496,264.93004907931913
1497,229.07497547928756
1498,36.14033946277465
1499,259.32592616548584
1500,259.9408875003278
